00|20200728|20200728|090755|INCIFVIP
01|11140000003547|N|0
01|11230000666619|N|0
01|11330000133613|N|0
01|11150000361249|N|0
01|11190000174056|N|0
01|11350000003657|N|0
01|11110000651970|N|0
01|11290000725543|N|0
01|11240000002815|N|0
01|11300000227745|N|0
01|11150000361250|N|0
01|11300000296641|N|0
01|11120000188508|N|0
01|11120000188509|N|0
01|11140000022072|N|0
01|11210000001337|N|0
01|11110000422468|N|0
01|11250000019686|N|0
01|11280000536082|N|0
01|11150000361251|N|0
01|11280000115217|N|0
01|11130000005425|N|0
01|11260000039649|N|0
01|11300000009717|N|0
01|11360000003845|N|0
01|11110000468356|N|0
01|11190000271345|N|0
01|11150000192454|N|0
01|11220000005245|N|0
01|11290000180723|N|0
01|11300000010135|N|0
01|11190000266473|N|0
01|11190000023031|N|0
01|11110000167640|N|0
01|11150000050237|N|0
01|11180000270092|N|0
01|11180000133017|N|0
01|11180000006298|N|0
01|11190000001836|N|0
01|11140000017519|N|0
01|11280000161516|N|0
01|11290000195845|N|0
01|11110000884627|N|0
01|11280000499351|N|0
01|11110000376532|N|0
01|11110000154758|N|0
01|11190000284600|N|0
01|11150000354112|N|0
01|11290000423771|N|0
01|11290000027472|N|0
01|11290000383325|N|0
01|11260000001020|N|0
01|11240000097330|N|0
01|11160000001307|N|0
01|11230000336408|N|0
01|11160000002916|N|0
01|11290000542100|N|0
01|11250000019325|N|0
01|11190000174997|N|0
01|11240000006186|N|0
01|11290000199271|N|0
01|11330000133346|N|0
01|11300000135986|N|0
01|11140000268738|N|0
01|11200000002075|N|0
01|11150000361252|N|0
01|11160000087798|N|0
01|11110000560684|N|0
01|11230000290283|N|0
01|11110000124749|N|0
01|11240000032793|N|0
01|11240000003460|N|0
01|11280000030892|N|0
01|11110000164527|N|0
01|11360000037823|N|0
01|11110000173557|N|0
01|11110000184972|N|0
01|11110000896945|N|0
01|11140000269102|N|0
01|11290000278628|N|0
01|11150000313262|N|0
01|11290000817861|N|0
01|11210000000476|N|0
01|11110000038315|N|0
01|11310000007950|N|0
01|11110000147825|N|0
01|11290000953127|N|0
01|11140000222801|N|0
01|11290000435262|N|0
01|11150000284392|N|0
01|11290000726249|N|0
01|11300000283456|N|0
01|11230000009001|N|0
01|11290000197300|N|0
01|11290000073750|N|0
01|11140000131237|N|0
01|11230000621719|N|0
01|11120000008729|N|0
01|11210000127724|N|0
01|11360000006351|N|0
01|11290000231778|Y|1
01|11150000053200|Y|1
01|11280000536111|Y|1
01|11200000209068|Y|1
01|11220000247043|Y|1
01|11120000188583|Y|1
01|11150000360835|Y|1
01|11260000168707|Y|1
01|11140000463261|Y|1
01|11360000046175|Y|1
01|11290000972371|Y|1
01|11290000633924|Y|1
01|11210000085983|Y|1
01|11120000188695|Y|U 
01|11290000497828|Y|1
01|11120000188705|Y|1
01|11110000080779|Y|1
01|11350000043219|Y|1
01|11230000299344|Y|1
01|11220000078142|Y|1
01|11350000091372|Y|1
01|11280000206132|Y|1
01|11280000122307|Y|1
01|11280000344544|Y|1
01|11290000497829|Y|1
01|11120000188745|Y|1
01|11290000591684|Y|1
01|11140000131240|Y|P 
01|11200000006235|Y|1
01|11130000116472|Y|1
01|11120000045628|Y|1
01|11170000002297|Y|H 
01|11120000189065|Y|F 
01|11150000058503|Y|1
01|11290000544024|Y|1
01|11120000092174|Y|1
01|11220000166457|Y|1
01|11290000641510|Y|1
01|11240000234253|Y|1
01|11330000093866|Y|1
01|11150000061658|Y|1
01|11230000015152|Y|1
01|11290000639961|Y|1
01|11290000635384|Y|1
01|11180000188169|Y|1
01|11140000186605|Y|1
01|11110000087549|Y|1
01|11220000234364|Y|1
01|11230000255029|Y|  
01|11170000005596|Y|1
01|11120000189230|Y|C 
01|11120000189260|Y|U 
01|11120000189270|Y|1
01|11290000587653|Y|1
01|11230000004009|Y|1
01|11120000189454|Y|1
01|11240000123893|Y|7
01|11280000134872|Y|1
01|11290000829592|Y|1
01|11240000105333|Y|1
01|11280000126803|Y|1
01|11160000051026|Y|1
01|11290000663861|Y|1
01|11200000085241|Y|7
01|11290000344998|Y|1
01|11200000000186|Y|1
01|11220000100971|Y|1
01|11260000102946|Y|7
01|11210000127737|Y|1
01|11230000347927|Y|1
01|11220000082834|Y|  
01|11280000012126|Y|1
01|11280000183929|Y|1
01|11200000058530|Y|1
01|11120000189494|Y|1
01|11350000232485|Y|1
01|11280000015833|Y|1
01|11220000081739|Y|1
01|11280000252378|Y|1
01|11180000200876|Y|1
01|11140000182853|Y|1
01|11300000150851|Y|1
01|11300000144064|Y|1
01|11110000294521|Y|1
01|11160000056249|Y|1
01|11300000052150|Y|1
01|11160000008846|Y|1
01|11150000000229|Y|1
01|11180000141836|Y|1
01|11230000301954|Y|1
01|11230000022536|Y|1
01|11240000100692|Y|1
01|11120000092690|Y|1
01|11180000140283|Y|1
01|11240000151642|Y|1
01|11190000299608|Y|1
01|11220000132593|Y|1
01|11200000067970|Y|1
01|11110000082497|Y|1
01|11230000249470|Y|1
99|200|0+

