00|20200726|20200726|010725|INCIFVIP
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|N|0
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|U 
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|P 
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|H 
01|2147483647|Y|F 
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|  
01|2147483647|Y|1
01|2147483647|Y|C 
01|2147483647|Y|U 
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|7
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|7
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|7
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|  
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
01|2147483647|Y|1
99|3|0+

